trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2607020,65,2,"U-M - Downtown - Green to Glacier Hills",,1,9202,shp-65-53,1,1
1117020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9602,shp-62-08,1,1
348020,5,2,"B Packard to BTC",,0,8002,shp-5-02,1,1
1086020,23,2,"Plymouth to Green Rd P&R",,1,2302,shp-23-59,1,1
10020,4,2,"Washtenaw to BTC",,0,5702,shp-4-06,1,1
749020,44,2,"44 Ecorse Tyler to West Willow",,1,6602,shp-44-02,1,1
2914020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
2982010,3,1," Huron River to YTC",,1,4201,shp-3-53,1,1
2701070,23,3,"Plymouth to Blake Transit Ctr",,0,3607,shp-23-08,1,1
284010,31,1,"Dexter Ave to Jackson & Wagnor",,1,501,shp-31-51,1,1
1271070,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3607,shp-25-09,1,1
1325020,4,2,"Washtenaw to BTC",,0,5602,shp-4-06,1,1
960020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9602,shp-62-08,1,1
2502010,23,1,"Plymouth to Blake Transit Ctr",,0,201,shp-23-08,1,1
2205010,3,1," Huron River to BTC",,0,4201,shp-3-03,1,1
1127010,6,1,"Ellsworth to Blake Transit Ctr",,0,601,shp-6-10,1,1
2782020,4,2,"Washtenaw to BTC",,0,6202,shp-4-06,1,1
50020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6702,shp-45-51,1,1
543020,62,2,"U-M - State St to Wolverine Tower",,0,9302,shp-62-54,1,1
197020,6,2,"Ellsworth to Blake Transit Ctr",,0,1202,shp-6-10,1,1
2377020,30,2,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
3090020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
1567020,4,2,"Washtenaw to YTC",,1,6202,shp-4-55,1,1
1339020,5,2,"A Packard to BTC",,0,8102,shp-5-01,1,1
1335020,5,2,"B Packard to BTC",,0,8802,shp-5-02,1,1
203020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3002,shp-27-52,1,1
229020,66,2,"Carpenter - Huron Pkwy to Meijer",,0,8502,shp-66-52,1,1
2801070,3,3," Huron River to BTC",,0,4207,shp-3-03,1,1
1023020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3002,shp-25-52,1,1
1268070,6,3,"Ellsworth to Blake Transit Ctr",,0,607,shp-6-10,1,1
2049020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
118070,32,3,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
1893020,23,2,"Plymouth to Green Rd P&R",,1,2302,shp-23-59,1,1
2217020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
2129010,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3401,shp-27-04,1,1
1434020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3202,shp-25-09,1,1
327020,4,2,"Washtenaw to YTC",,1,5002,shp-4-55,1,1
667020,28,2,"Pauline to Maple & Pennsylvania",,1,2802,shp-28-12,1,1
1510020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1402,shp-32-55,1,1
2212020,4,2,"Washtenaw to YTC",,1,5502,shp-4-55,1,1
2285010,4,1,"Washtenaw to BTC",,0,4901,shp-4-06,1,1
186020,68,2,"Harris -Ford to Gault Village",,1,7502,shp-68-03,1,1
363020,47,2,"47 Harriet Michigan to YTC",,0,7502,shp-47-51,1,1
864010,4,1,"Washtenaw to YTC",,1,5001,shp-4-55,1,1
2067020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3102,shp-25-09,1,1
3033020,4,2,"Washtenaw to BTC",,0,5502,shp-4-06,1,1
2542020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6802,shp-42-03,1,1
320070,29,3,"Liberty to Blake Transit Ctr",,0,1707,shp-29-01,1,1
2904020,46,2,"Huron Paint Creek to Huron and Textile",,1,6502,shp-46-04,1,1
1321070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3607,shp-25-52,1,1
293070,45,3,"Grove to Ypsilanti Transit Ctr",,0,7707,shp-45-51,1,1
182070,24,3,"Eisenhower - Golfside to St. Joe's Hospital",,1,507,shp-24-59,1,1
513020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
1522010,5,1,"B Packard to BTC",,0,8101,shp-5-02,1,1
1586020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3702,shp-22-04,1,1
1521020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6802,shp-42-03,1,1
2557020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3102,shp-25-09,1,1
1748020,29,2,"Liberty to Blake Transit Ctr",,0,1802,shp-29-01,1,1
52010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
227070,66,3,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,10307,shp-66-58,1,1
2074020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1002,shp-6-62,1,1
264070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
745020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3702,shp-22-04,1,1
1820070,23,3,"Plymouth to Green Rd P&R",,1,3707,shp-23-61,1,1
1869070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,707,shp-6-62,1,1
1435070,29,3,"Liberty to Scio Ridge",,1,1707,shp-29-51,1,1
1079020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6602,shp-46-51,1,1
1562020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4702,shp-34-01,1,1
2675010,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,201,shp-30-05,1,1
2248020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6702,shp-42-52,1,1
2688070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
1800020,23,2,"Plymouth to Plymouth Rd P&R",,1,2702,shp-23-60,1,1
2320070,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6607,shp-42-52,1,1
2039070,4,3,"Washtenaw to BTC",,0,1607,shp-4-06,1,1
226020,64,2,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,10202,shp-64-02,1,1
1752070,3,3," Huron River to YTC",,1,4207,shp-3-53,1,1
1859070,47,3,"47 Harriet Michigan to YTC",,0,7407,shp-47-51,1,1
2185020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
2874020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7502,shp-43-02,1,1
19010,5,1,"B Packard to BTC",,0,8101,shp-5-02,1,1
3079020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,702,shp-24-59,1,1
2370010,4,1,"Washtenaw to BTC",,0,4801,shp-4-06,1,1
2380020,26,2,"Scio Church to BTC",,0,1802,shp-26-01,1,1
979020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3202,shp-27-04,1,1
2053020,4,2,"Washtenaw to YTC",,1,5502,shp-4-55,1,1
2251020,3,2," Huron River to YTC",,1,7002,shp-3-53,1,1
1535070,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3707,shp-30-05,1,1
863070,31,3,"Dexter Ave to Blake Transit Ctr",,0,3307,shp-31-04,1,1
986020,23,2,"Plymouth to Plymouth Rd P&R",,1,2502,shp-23-60,1,1
913020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6502,shp-46-51,1,1
1637010,31,1,"Dexter Ave to Blake Transit Ctr",,0,401,shp-31-04,1,1
404070,4,3,"Washtenaw to YTC",,1,1407,shp-4-55,1,1
211070,4,3,"Washtenaw to BTC",,0,1507,shp-4-06,1,1
1281020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
2061020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1402,shp-32-55,1,1
47070,23,3,"Plymouth to Green Rd P&R",,1,3507,shp-23-61,1,1
689020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
1566020,68,2,"Harris -Ford to Gault Village",,1,7402,shp-68-03,1,1
1891020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6502,shp-46-51,1,1
1278020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7602,shp-47-02,1,1
2583010,31,1,"Dexter Ave to Blake Transit Ctr",,0,501,shp-31-04,1,1
1136020,4,2,"Washtenaw to YTC",,1,4802,shp-4-55,1,1
634020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3202,shp-25-09,1,1
908020,23,2,"Plymouth to Blake Transit Ctr",,0,2502,shp-23-06,1,1
953020,5,2,"Packard to Meijer: Carpenter Rd",,1,8802,shp-5-08,1,1
2211020,23,2,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
509010,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3401,shp-25-52,1,1
1490070,29,3,"Liberty to Blake Transit Ctr",,0,1507,shp-29-01,1,1
914070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,407,shp-24-01,1,1
1154070,22,3,"Pontiac - Dhu Varren to BTC",,0,107,shp-22-01,1,1
2877020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,8902,shp-61-02,1,1
2298010,26,1,"Scio Church to BTC",,0,8101,shp-26-01,1,1
2828070,28,3,"Pauline to Maple & Pennsylvania",,1,3407,shp-28-12,1,1
303020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7502,shp-43-02,1,1
1470020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1602,shp-31-51,1,1
616020,6,2,"Ellsworth to Blake Transit Ctr",,0,1002,shp-6-10,1,1
2314020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1402,shp-32-06,1,1
1587010,31,1,"Dexter Ave to Blake Transit Ctr",,0,401,shp-31-04,1,1
1916020,23,2,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-06,1,1
2729020,4,2,"Washtenaw to YTC",,1,4902,shp-4-55,1,1
2403020,33,2,"Newport to Warrington & Newport",,1,3602,shp-33-51,1,1
2030020,5,2,"B Packard to BTC",,0,8102,shp-5-02,1,1
2293010,31,1,"Dexter Ave to Jackson & Wagnor",,1,401,shp-31-51,1,1
139070,66,3,"Carpenter - Huron Pkwy to Pierpont Commons",,1,10307,shp-66-08,1,1
1077020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8302,shp-5-07,1,1
2308020,5,2,"Packard to Ypsilanti Transit Ctr",,1,8502,shp-5-07,1,1
1847070,42,3,"Forest - MacArthur to MacArthur & Harris",,1,6607,shp-42-03,1,1
515070,28,3,"Pauline to Maple & Pennsylvania",,1,3407,shp-28-12,1,1
411010,27,1,"W. Stadium - Oak Valley to Meijer",,1,3401,shp-27-52,1,1
852010,4,1,"Washtenaw to YTC",,1,5001,shp-4-55,1,1
1855020,43,2,"E Michigan Ave to Holmes & Ridge",,1,7602,shp-43-02,1,1
1693070,45,3,"Grove to Harry & Grove",,1,7807,shp-45-03,1,1
1932010,3,1," Huron River to YTC",,1,4201,shp-3-53,1,1
2975020,65,2,"U-M - Downtown - Green to CCTC",,0,9102,shp-65-03,1,1
465070,32,3,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
569070,30,3,"Jackson Rd to BTC",,0,3707,shp-30-51,1,1
756070,24,3,"Eisenhower - Golfside to St. Joe's Hospital",,1,407,shp-24-59,1,1
1481070,44,3,"44 Ecorse Tyler to YTC",,0,6607,shp-44-52,1,1
935020,4,2,"Washtenaw to BTC",,0,4802,shp-4-06,1,1
1500010,45,1,"Grove to Ypsilanti Transit Ctr",,0,4301,shp-45-51,1,1
1455010,22,1,"Pontiac - Dhu Varren to BTC",,0,101,shp-22-01,1,1
2091020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6802,shp-46-51,1,1
1811020,26,2,"Scio Church to Scio Ridge",,1,1902,shp-26-02,1,1
2821010,46,1,"Huron Paint Creek to Huron River + Textile",,1,6601,shp-46-02,1,1
1467020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1502,shp-32-55,1,1
1955020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6502,shp-42-03,1,1
1899010,22,1,"Pontiac - Dhu Varren to BTC",,0,101,shp-22-01,1,1
2381020,62,2,"U-M - State to Central Campus Transit Ctr",,1,9402,shp-62-08,1,1
2728020,45,2,"Grove to Harry & Grove",,1,6502,shp-45-03,1,1
2116020,62,2,"62 UM State to CCTC",,1,9602,shp-62-06,1,1
581010,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7901,shp-47-02,1,1
2881020,5,2,"A Packard to BTC",,0,8602,shp-5-01,1,1
2581020,62,2,"U-M - State St to Wolverine Tower",,0,9602,shp-62-54,1,1
1410070,23,3,"Plymouth to Blake Transit Ctr",,0,3707,shp-23-08,1,1
2015070,4,3,"Washtenaw to YTC",,1,1707,shp-4-55,1,1
1737020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6602,shp-46-51,1,1
2186070,24,3,"Eisenhower - Golfside to Blake Transit Ctr",,0,407,shp-24-01,1,1
1169020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6702,shp-46-51,1,1
2939020,44,2,"44 Ecorse Tyler to West Willow",,1,6502,shp-44-02,1,1
2664070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
506020,3,2," Huron River to BTC",,0,7002,shp-3-03,1,1
8020,23,2,"Plymouth to Blake Transit Ctr",,0,2302,shp-23-07,1,1
1220070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3607,shp-25-52,1,1
818020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6602,shp-45-51,1,1
713020,44,2,"44 Ecorse Tyler to YTC",,0,6802,shp-44-52,1,1
2487020,61,2,"U-M Miller to Central Campus Transit Ctr",,0,9102,shp-61-02,1,1
252020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1202,shp-6-62,1,1
1600020,28,2,"28 Pauline to BTC",,0,2002,shp-28-10,1,1
1645020,23,2,"Plymouth to Plymouth Rd P&R",,1,2402,shp-23-60,1,1
822020,68,2,"Harris - Ford to Holmes & Ridge",,0,7602,shp-68-51,1,1
1776020,68,2,"Harris - Ford to Holmes & Ridge",,0,7602,shp-68-51,1,1
2080020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6802,shp-45-51,1,1
1085020,65,2,"U-M - Downtown - Green to CCTC",,0,8902,shp-65-03,1,1
156020,68,2,"Harris - Ford to Holmes & Ridge",,0,7402,shp-68-51,1,1
2252070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
2184070,66,3,"Carpenter - Huron Pkwy to Pierpont Commons",,1,10307,shp-66-08,1,1
1948070,3,3," Huron River to BTC",,0,4207,shp-3-03,1,1
2352020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6602,shp-46-02,1,1
605020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3102,shp-25-09,1,1
1199020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7602,shp-47-02,1,1
1797010,24,1,"Eisenhower - Golfside to County Recreation Ctr",,1,501,shp-24-58,1,1
2976020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
2153010,27,1,"W. Stadium - Oak Valley to Meijer",,1,3301,shp-27-52,1,1
621020,33,2,"Newport to Warrington & Newport",,1,3602,shp-33-51,1,1
650020,26,2,"Scio Church to BTC",,0,1702,shp-26-01,1,1
1375070,29,3,"Liberty to Scio Ridge",,1,1507,shp-29-51,1,1
1210020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,602,shp-24-59,1,1
2289010,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3301,shp-27-04,1,1
230020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
2560020,64,2,"Geddes - E. Stadium to Pioneer High School P&R ",,1,9702,shp-64-53,1,1
185020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,602,shp-24-01,1,1
317070,32,3,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
2104020,68,2,"Harris -Ford to Gault Village",,1,7502,shp-68-03,1,1
504020,33,2,"Newport to Blake Transit Ctr",,0,3502,shp-33-01,1,1
735020,33,2,"Newport to Blake Transit Ctr",,0,3902,shp-33-01,1,1
3074020,66,2,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,8202,shp-66-58,1,1
12020,4,2,"Washtenaw to BTC",,0,5302,shp-4-06,1,1
501020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6602,shp-42-52,1,1
2956070,45,3,"Grove to Harry & Grove",,1,7707,shp-45-03,1,1
1066010,31,1,"Dexter Ave to Blake Transit Ctr",,0,501,shp-31-04,1,1
1031020,5,2,"A Packard to BTC",,0,8002,shp-5-01,1,1
1229020,61,2,"U-M Miller to Miller Rd P+R",,1,9202,shp-61-51,1,1
2616020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1502,shp-32-55,1,1
1491020,5,2,"Packard to Meijer: Carpenter Rd",,1,8002,shp-5-08,1,1
2275070,31,3,"Dexter Ave to Blake Transit Ctr",,0,3307,shp-31-04,1,1
1956020,44,2,"44 Ecorse Tyler to YTC",,0,6902,shp-44-52,1,1
3088020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3202,shp-27-52,1,1
1326070,6,3,"Ellsworth to Ypsilanti Transit Ctr",,1,707,shp-6-62,1,1
2405020,68,2,"Harris -Ford to Gault Village",,1,7602,shp-68-03,1,1
80010,6,1,"Ellsworth to Ypsilanti Transit Ctr",,1,601,shp-6-62,1,1
835020,4,2,"Washtenaw to YTC",,1,4802,shp-4-55,1,1
2513020,61,2,"U-M Miller to Miller Rd P+R",,1,9102,shp-61-51,1,1
2586070,28,3,"Pauline to Maple & Pennsylvania",,1,3307,shp-28-12,1,1
1835020,23,2,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-06,1,1
477020,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6702,shp-42-52,1,1
1214010,3,1," Huron River to BTC",,0,4401,shp-3-03,1,1
1675020,28,2,"Pauline to Maple & Pennsylvania",,1,2002,shp-28-12,1,1
592020,4,2,"Washtenaw to BTC",,0,5502,shp-4-06,1,1
1798010,30,1,"Jackson Rd to BTC",,0,201,shp-30-51,1,1
199020,4,2,"Washtenaw to BTC",,0,5402,shp-4-06,1,1
2440020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3002,shp-25-52,1,1
228070,26,3,"Scio Church to BTC",,0,1607,shp-26-01,1,1
1462010,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6501,shp-42-52,1,1
2501020,5,2,"Packard to Meijer: Carpenter Rd",,1,8202,shp-5-08,1,1
400020,28,2,"Pauline to Maple & Pennsylvania",,1,2702,shp-28-12,1,1
1294020,3,2," Huron River to BTC",,0,7002,shp-3-03,1,1
2719070,32,3,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
1021020,24,2,"Eisenhower - Golfside to Blake Transit Ctr",,0,502,shp-24-01,1,1
2626010,28,1,"Pauline to Maple & Pennsylvania",,1,3401,shp-28-12,1,1
2466020,30,2,"Jackson Rd to BTC",,0,3902,shp-30-51,1,1
598070,30,3,"Jackson Rd to BTC",,0,3707,shp-30-51,1,1
1317020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3202,shp-25-09,1,1
2076010,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3401,shp-25-09,1,1
1223020,29,2,"Liberty to Scio Ridge",,1,1702,shp-29-51,1,1
231010,26,1,"Scio Church to Scio Ridge",,1,8101,shp-26-02,1,1
1245070,23,3,"Plymouth to Blake Transit Ctr",,0,3507,shp-23-08,1,1
281020,29,2,"Liberty to Blake Transit Ctr",,0,1802,shp-29-01,1,1
576020,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3602,shp-30-05,1,1
675070,4,3,"Washtenaw to YTC",,1,1607,shp-4-55,1,1
833020,4,2,"Washtenaw to BTC",,0,6302,shp-4-06,1,1
1477020,4,2,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
5070,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3307,shp-27-04,1,1
1003070,27,3,"W. Stadium - Oak Valley to Meijer",,1,3307,shp-27-52,1,1
824020,47,2,"47 Harriet Michigan to YTC",,0,7602,shp-47-51,1,1
649020,3,2," Huron River to YTC",,1,7202,shp-3-53,1,1
2028020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,802,shp-24-59,1,1
1282020,3,2," Huron River to BTC",,0,7202,shp-3-03,1,1
136020,4,2,"Washtenaw to BTC",,0,5002,shp-4-06,1,1
1991020,62,2,"U-M - State St to Wolverine Tower",,0,9402,shp-62-54,1,1
903020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6502,shp-45-51,1,1
1440010,4,1,"Washtenaw to YTC",,1,4801,shp-4-55,1,1
2335010,3,1," Huron River to BTC",,0,4201,shp-3-03,1,1
435020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7502,shp-43-51,1,1
2173020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,402,shp-24-59,1,1
1139020,27,2,"W. Stadium - Oak Valley to Meijer",,1,3002,shp-27-52,1,1
445020,26,2,"Scio Church to Scio Ridge",,1,1802,shp-26-02,1,1
2442070,22,3,"Pontiac - Dhu Varren to BTC",,0,107,shp-22-01,1,1
2777020,45,2,"Grove to Ypsilanti Transit Ctr",,0,6702,shp-45-51,1,1
335010,22,1,"Pontiac - Dhu Varren to BTC",,0,101,shp-22-01,1,1
1074020,45,2,"Grove to Harry & Grove",,1,6502,shp-45-03,1,1
1579020,66,2,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,8202,shp-66-58,1,1
520020,4,2,"Washtenaw to YTC",,1,5202,shp-4-55,1,1
2571020,23,2,"Plymouth to Blake Transit Ctr",,0,2102,shp-23-06,1,1
1460020,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3202,shp-27-04,1,1
2240070,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7407,shp-47-02,1,1
2972020,32,2,"Miller - Maple to Pennsylvania & Maple",,1,1602,shp-32-55,1,1
1540010,30,1,"Jackson Rd to BTC",,0,301,shp-30-51,1,1
2816020,34,2,"Maple - Dexter to Blake Transit Ctr",,0,4702,shp-34-01,1,1
904070,42,3,"Forest - MacArthur to MacArthur & Harris",,1,6507,shp-42-03,1,1
2020020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3102,shp-25-09,1,1
1854020,24,2,"Eisenhower - Golfside to St. Joe's Hospital",,1,702,shp-24-59,1,1
1966020,4,2,"Washtenaw to YTC",,1,5502,shp-4-55,1,1
705020,23,2,"Plymouth to Plymouth Rd P&R",,1,2202,shp-23-60,1,1
71010,32,1,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
189020,65,2,"U-M - Downtown - Green to CCTC",,0,9002,shp-65-03,1,1
1372020,61,2,"U-M Miller to Miller Rd P+R",,1,8902,shp-61-51,1,1
1103020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6802,shp-42-03,1,1
3101020,42,2,"Forest - MacArthur to MacArthur & Harris",,1,6602,shp-42-03,1,1
2945020,4,2,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
1314010,43,1,"E Michigan Ave to Holmes & Ridge",,1,7901,shp-43-02,1,1
333070,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,107,shp-22-04,1,1
2585020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1402,shp-31-51,1,1
1390020,5,2,"A Packard to BTC",,0,8502,shp-5-01,1,1
2319070,28,3,"Pauline to Maple & Pennsylvania",,1,3307,shp-28-12,1,1
2614020,22,2,"Pontiac - Dhu Varren to BTC",,0,3702,shp-22-01,1,1
2258020,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,3902,shp-22-04,1,1
206010,23,1,"Plymouth to Green Rd P&R",,1,201,shp-23-61,1,1
915020,3,2," Huron River to YTC",,1,7302,shp-3-53,1,1
2827020,45,2,"Grove to Harry & Grove",,1,6902,shp-45-03,1,1
1987010,27,1,"W. Stadium - Oak Valley to Meijer",,1,3401,shp-27-52,1,1
2854010,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,201,shp-30-05,1,1
1124070,32,3,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
1697020,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3002,shp-25-09,1,1
1265020,64,2,"Geddes - E. Stadium to Pioneer High School P&R ",,1,10102,shp-64-53,1,1
1993020,23,2,"Plymouth to Blake Transit Ctr",,0,2302,shp-23-07,1,1
1807020,6,2,"Ellsworth to Ypsilanti Transit Ctr",,1,1102,shp-6-62,1,1
2663020,5,2,"B Packard to BTC",,0,8602,shp-5-02,1,1
2215010,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,101,shp-22-04,1,1
1570020,46,2,"Huron Paint Creek to Huron River + Textile",,1,6802,shp-46-02,1,1
1450020,32,2,"Miller - Maple to Blake Transit Ctr",,0,1602,shp-32-06,1,1
575070,31,3,"Dexter Ave to Blake Transit Ctr",,0,3407,shp-31-04,1,1
3016070,4,3,"Washtenaw to BTC",,0,1407,shp-4-06,1,1
108020,66,2,"Carpenter - Huron Pkwy to Green Rd P&R",,1,8802,shp-66-10,1,1
2724070,43,3,"E Michigan Ave to Holmes & Ridge",,1,7407,shp-43-02,1,1
2329020,31,2,"Dexter Ave to Jackson & Wagnor",,1,1602,shp-31-51,1,1
1388020,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,7502,shp-47-02,1,1
2310070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3607,shp-25-52,1,1
793020,68,2,"Harris - Ford to Holmes & Ridge",,0,7502,shp-68-51,1,1
1502020,5,2,"B Packard to BTC",,0,8502,shp-5-02,1,1
491020,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,6802,shp-46-51,1,1
1785020,44,2,"44 Ecorse Tyler to YTC",,0,6602,shp-44-52,1,1
1848020,31,2,"Dexter Ave to Blake Transit Ctr",,0,1502,shp-31-04,1,1
1129010,22,1,"Pontiac - Dhu Varren to BTC",,0,101,shp-22-01,1,1
319070,23,3,"Plymouth to Green Rd P&R",,1,3707,shp-23-61,1,1
1362020,44,2,"44 Ecorse Tyler to YTC",,0,6802,shp-44-52,1,1
1061020,33,2,"Newport to Blake Transit Ctr",,0,3902,shp-33-01,1,1
306010,32,1,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
820020,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3002,shp-25-52,1,1
2294070,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3807,shp-25-52,1,1
784010,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6501,shp-42-52,1,1
3075020,6,2,"Ellsworth to Blake Transit Ctr",,0,1102,shp-6-10,1,1
1550020,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,7602,shp-43-51,1,1
